### ESTACION ####### TMAX ####### TMIN ####### FECHA ### 
AEROPARQUE AERO		14.2		10.0		2025-08-17 00:00:00
AEROPARQUE AERO		12.7		8.0		2025-08-16 00:00:00
AEROPARQUE AERO		10.1		6.8		2025-08-15 00:00:00
AEROPARQUE AERO		11.1		7.2		2025-08-14 00:00:00
AEROPARQUE AERO		17.0		10.3		2025-08-13 00:00:00
AEROPARQUE AERO		21.7		9.5		2025-08-12 00:00:00
AEROPARQUE AERO		18.7		9.6		2025-08-11 00:00:00
AEROPARQUE AERO		16.0		7.7		2025-08-10 00:00:00
AEROPARQUE AERO		12.5		6.6		2025-08-09 00:00:00
AEROPARQUE AERO		14.9		5.8		2025-08-08 00:00:00
AEROPARQUE AERO		14.3		7.5		2025-08-07 00:00:00
AEROPARQUE AERO		14.2		8.3		2025-08-06 00:00:00
AEROPARQUE AERO		12.2		8.2		2025-08-05 00:00:00
AEROPARQUE AERO		17.0		9.9		2025-08-04 00:00:00
AEROPARQUE AERO		18.0		11.5		2025-08-03 00:00:00
AEROPARQUE AERO		19.7		12.4		2025-08-02 00:00:00
AEROPARQUE AERO		17.3		14.4		2025-08-01 00:00:00
AEROPARQUE AERO		17.5		11.9		2025-07-31 00:00:00
AEROPARQUE AERO		16.5		10.3		2025-07-30 00:00:00
AEROPARQUE AERO		14.2		8.0		2025-07-29 00:00:00
AEROPARQUE AERO		14.8		9.3		2025-07-28 00:00:00
AEROPARQUE AERO		13.0		8.3		2025-07-27 00:00:00
AEROPARQUE AERO		14.1		7.2		2025-07-26 00:00:00
AEROPARQUE AERO		13.8		11.6		2025-07-25 00:00:00
AEROPARQUE AERO		14.0		9.1		2025-07-24 00:00:00
AEROPARQUE AERO		11.5		6.3		2025-07-23 00:00:00
AEROPARQUE AERO		14.0		10.3		2025-07-22 00:00:00
AEROPARQUE AERO		16.5		11.3		2025-07-21 00:00:00
AEROPARQUE AERO		17.3		8.3		2025-07-20 00:00:00
AEROPARQUE AERO		16.8		7.3		2025-07-19 00:00:00
AEROPARQUE AERO		15.5		5.8		2025-07-18 00:00:00
AEROPARQUE AERO		11.8		7.5		2025-07-17 00:00:00
AEROPARQUE AERO		18.2		10.0		2025-07-16 00:00:00
AEROPARQUE AERO		17.5		13.0		2025-07-15 00:00:00
AEROPARQUE AERO		14.0		9.7		2025-07-14 00:00:00
AEROPARQUE AERO		15.0		10.3		2025-07-13 00:00:00
AEROPARQUE AERO		14.7		9.8		2025-07-12 00:00:00
AEROPARQUE AERO		14.7		9.5		2025-07-11 00:00:00
AEROPARQUE AERO		13.7		11.2		2025-07-10 00:00:00
AEROPARQUE AERO		16.0		8.8		2025-07-09 00:00:00
AEROPARQUE AERO		14.0		9.4		2025-07-08 00:00:00
AEROPARQUE AERO		20.0		10.8		2025-07-07 00:00:00
AEROPARQUE AERO		14.0		9.1		2025-07-06 00:00:00
AEROPARQUE AERO		13.3		9.1		2025-07-05 00:00:00
AEROPARQUE AERO		12.5		7.6		2025-07-04 00:00:00
AEROPARQUE AERO		13.3		4.6		2025-07-03 00:00:00
AEROPARQUE AERO		9.5		1.5		2025-07-02 00:00:00
AEROPARQUE AERO		10.0		1.7		2025-07-01 00:00:00
AEROPARQUE AERO		5.7		2.7		2025-06-30 00:00:00
AEROPARQUE AERO		10.7		4.4		2025-06-29 00:00:00
AEROPARQUE AERO		13.0		7.2		2025-06-28 00:00:00
AEROPARQUE AERO		14.5		7.8		2025-06-27 00:00:00
AEROPARQUE AERO		15.5		4.4		2025-06-26 00:00:00
AEROPARQUE AERO		14.4		6.6		2025-06-25 00:00:00
AEROPARQUE AERO		14.3		3.0		2025-06-24 00:00:00
AEROPARQUE AERO		9.2		3.1		2025-06-23 00:00:00
AEROPARQUE AERO		15.0		6.7		2025-06-22 00:00:00
AEROPARQUE AERO		17.0		8.1		2025-06-21 00:00:00
AEROPARQUE AERO		17.6		8.3		2025-06-20 00:00:00
AEROPARQUE AERO		15.0		6.5		2025-06-19 00:00:00
AEROPARQUE AERO		16.5		6.5		2025-06-18 00:00:00
AEROPARQUE AERO		13.6		10.0		2025-06-17 00:00:00
AEROPARQUE AERO		14.2		7.8		2025-06-16 00:00:00
AEROPARQUE AERO		13.2		5.3		2025-06-15 00:00:00
AEROPARQUE AERO		13.5		10.5		2025-06-14 00:00:00
AEROPARQUE AERO		14.5		11.8		2025-06-13 00:00:00
AEROPARQUE AERO		16.9		10.3		2025-06-12 00:00:00
AEROPARQUE AERO		15.0		10.1		2025-06-11 00:00:00
AEROPARQUE AERO		14.0		6.0		2025-06-10 00:00:00
AEROPARQUE AERO		11.8		7.3		2025-06-09 00:00:00
AEROPARQUE AERO		14.7		9.2		2025-06-08 00:00:00
AEROPARQUE AERO		15.7		8.8		2025-06-07 00:00:00
AEROPARQUE AERO		17.5		8.3		2025-06-06 00:00:00
AEROPARQUE AERO		15.0		9.3		2025-06-05 00:00:00
AEROPARQUE AERO		17.4		10.3		2025-06-04 00:00:00
AEROPARQUE AERO		16.0		9.6		2025-06-03 00:00:00
AEROPARQUE AERO		17.6		8.2		2025-06-02 00:00:00
AEROPARQUE AERO		17.3		5.4		2025-06-01 00:00:00
AEROPARQUE AERO		18.1		7.8		2025-05-31 00:00:00
AEROPARQUE AERO		14.5		5.5		2025-05-30 00:00:00
AEROPARQUE AERO		13.5		6.0		2025-05-29 00:00:00
AEROPARQUE AERO		12.8		7.1		2025-05-28 00:00:00
AEROPARQUE AERO		18.6		11.8		2025-05-27 00:00:00
AEROPARQUE AERO		19.2		13.9		2025-05-26 00:00:00
AEROPARQUE AERO		17.5		13.6		2025-05-25 00:00:00
AEROPARQUE AERO		16.7		13.3		2025-05-24 00:00:00
AEROPARQUE AERO		16.2		10.8		2025-05-23 00:00:00
AEROPARQUE AERO		15.5		9.2		2025-05-22 00:00:00
AEROPARQUE AERO		14.7		11.3		2025-05-21 00:00:00
AEROPARQUE AERO		17.5		9.0		2025-05-20 00:00:00
AEROPARQUE AERO		15.5		10.3		2025-05-19 00:00:00
AEROPARQUE AERO		20.7		12.2		2025-05-18 00:00:00
AEROPARQUE AERO		21.0		17.3		2025-05-17 00:00:00
AEROPARQUE AERO		22.0		19.0		2025-05-16 00:00:00
AEROPARQUE AERO		22.7		17.7		2025-05-15 00:00:00
AEROPARQUE AERO		22.9		16.8		2025-05-14 00:00:00
AEROPARQUE AERO		20.5		15.3		2025-05-13 00:00:00
AEROPARQUE AERO		20.0		13.8		2025-05-12 00:00:00
AEROPARQUE AERO		19.7		14.5		2025-05-11 00:00:00
AEROPARQUE AERO		22.5		15.3		2025-05-10 00:00:00
AEROPARQUE AERO		22.0		14.3		2025-05-09 00:00:00
AEROPARQUE AERO		21.5		15.2		2025-05-08 00:00:00
AEROPARQUE AERO		21.8		18.4		2025-05-07 00:00:00
AEROPARQUE AERO		22.3		17.7		2025-05-06 00:00:00
AEROPARQUE AERO		21.3		15.3		2025-05-05 00:00:00
AEROPARQUE AERO		23.4		17.3		2025-05-04 00:00:00
AEROPARQUE AERO		22.8		15.3		2025-05-03 00:00:00
AEROPARQUE AERO		21.9		15.6		2025-05-02 00:00:00
AEROPARQUE AERO		20.0		16.4		2025-05-01 00:00:00
AEROPARQUE AERO		21.2		13.3		2025-04-30 00:00:00
AEROPARQUE AERO		20.2		11.8		2025-04-29 00:00:00
AEROPARQUE AERO		21.5		12.3		2025-04-28 00:00:00
AEROPARQUE AERO		22.5		11.8		2025-04-27 00:00:00
AEROPARQUE AERO		23.0		15.0		2025-04-26 00:00:00
AEROPARQUE AERO		24.5		17.3		2025-04-25 00:00:00
AEROPARQUE AERO		21.2		17.4		2025-04-24 00:00:00
AEROPARQUE AERO		25.6		17.3		2025-04-23 00:00:00
AEROPARQUE AERO		21.8		15.1		2025-04-22 00:00:00
AEROPARQUE AERO		19.3		14.1		2025-04-21 00:00:00
AEROPARQUE AERO		17.5		12.1		2025-04-20 00:00:00
AEROPARQUE AERO		19.5		11.0		2025-04-19 00:00:00
AEROPARQUE AERO		21.7		12.8		2025-04-18 00:00:00
AEROPARQUE AERO		20.0		13.5		2025-04-17 00:00:00
AEROPARQUE AERO		18.5		14.3		2025-04-16 00:00:00
AEROPARQUE AERO		19.5		15.8		2025-04-15 00:00:00
AEROPARQUE AERO		20.8		14.5		2025-04-14 00:00:00
AEROPARQUE AERO		23.1		13.6		2025-04-13 00:00:00
AEROPARQUE AERO		23.5		18.5		2025-04-12 00:00:00
AEROPARQUE AERO		24.5		19.1		2025-04-11 00:00:00
AEROPARQUE AERO		23.0		18.1		2025-04-10 00:00:00
AEROPARQUE AERO		21.7		18.1		2025-04-09 00:00:00
AEROPARQUE AERO		22.7		16.4		2025-04-08 00:00:00
AEROPARQUE AERO		19.5		16.0		2025-04-07 00:00:00
AEROPARQUE AERO		21.8		13.8		2025-04-06 00:00:00
AEROPARQUE AERO		17.7		12.6		2025-04-05 00:00:00
AEROPARQUE AERO		17.0		7.8		2025-04-04 00:00:00
AEROPARQUE AERO		22.5		12.6		2025-04-03 00:00:00
AEROPARQUE AERO		23.3		15.4		2025-04-02 00:00:00
AEROPARQUE AERO		20.3		12.8		2025-04-01 00:00:00
AEROPARQUE AERO		22.5		14.0		2025-03-31 00:00:00
AEROPARQUE AERO		28.9		21.4		2025-03-30 00:00:00
AEROPARQUE AERO		25.1		17.8		2025-03-29 00:00:00
AEROPARQUE AERO		26.2		21.1		2025-03-28 00:00:00
AEROPARQUE AERO		26.7		21.3		2025-03-27 00:00:00
AEROPARQUE AERO		24.3		18.3		2025-03-26 00:00:00
AEROPARQUE AERO		24.3		16.8		2025-03-25 00:00:00
AEROPARQUE AERO		24.9		18.6		2025-03-24 00:00:00
AEROPARQUE AERO		24.5		18.8		2025-03-23 00:00:00
AEROPARQUE AERO		27.6		23.4		2025-03-22 00:00:00
AEROPARQUE AERO		29.6		22.4		2025-03-21 00:00:00
AEROPARQUE AERO		28.0		21.1		2025-03-20 00:00:00
AEROPARQUE AERO		29.7		21.3		2025-03-19 00:00:00
AEROPARQUE AERO		27.5		20.3		2025-03-18 00:00:00
AEROPARQUE AERO		26.5		19.8		2025-03-17 00:00:00
AEROPARQUE AERO		25.3		19.5		2025-03-16 00:00:00
AEROPARQUE AERO		23.2		18.3		2025-03-15 00:00:00
AEROPARQUE AERO		22.3		14.7		2025-03-14 00:00:00
AEROPARQUE AERO		21.5		14.0		2025-03-13 00:00:00
AEROPARQUE AERO		21.0		15.9		2025-03-12 00:00:00
AEROPARQUE AERO		22.5		16.3		2025-03-11 00:00:00
AEROPARQUE AERO		23.3		16.6		2025-03-10 00:00:00
AEROPARQUE AERO		23.0		13.7		2025-03-09 00:00:00
AEROPARQUE AERO		30.2		18.3		2025-03-08 00:00:00
AEROPARQUE AERO		32.1		27.1		2025-03-07 00:00:00
AEROPARQUE AERO		35.7		25.2		2025-03-06 00:00:00
AEROPARQUE AERO		32.0		24.6		2025-03-05 00:00:00
AEROPARQUE AERO		28.0		21.1		2025-03-04 00:00:00
AEROPARQUE AERO		25.4		21.3		2025-03-03 00:00:00
AEROPARQUE AERO		25.4		19.3		2025-03-02 00:00:00
AEROPARQUE AERO		28.0		21.5		2025-03-01 00:00:00
AEROPARQUE AERO		27.4		23.4		2025-02-28 00:00:00
AEROPARQUE AERO		28.0		21.3		2025-02-27 00:00:00
AEROPARQUE AERO		27.1		21.7		2025-02-26 00:00:00
AEROPARQUE AERO		27.6		22.7		2025-02-25 00:00:00
AEROPARQUE AERO		28.6		21.3		2025-02-24 00:00:00
AEROPARQUE AERO		30.1		24.2		2025-02-23 00:00:00
AEROPARQUE AERO		29.2		21.8		2025-02-22 00:00:00
AEROPARQUE AERO		32.0		24.6		2025-02-21 00:00:00
AEROPARQUE AERO		29.7		22.0		2025-02-20 00:00:00
AEROPARQUE AERO		26.5		17.4		2025-02-19 00:00:00
AEROPARQUE AERO		22.7		13.0		2025-02-18 00:00:00
AEROPARQUE AERO		28.5		21.8		2025-02-17 00:00:00
AEROPARQUE AERO		28.6		21.8		2025-02-16 00:00:00
AEROPARQUE AERO		26.2		20.3		2025-02-15 00:00:00
AEROPARQUE AERO		27.3		20.8		2025-02-14 00:00:00
AEROPARQUE AERO		28.0		20.4		2025-02-13 00:00:00
AEROPARQUE AERO		25.7		20.8		2025-02-12 00:00:00
AEROPARQUE AERO		32.2		18.2		2025-02-11 00:00:00
AEROPARQUE AERO		36.3		23.0		2025-02-10 00:00:00
AEROPARQUE AERO		29.0		18.1		2025-02-09 00:00:00
AEROPARQUE AERO		30.1		23.6		2025-02-08 00:00:00
AEROPARQUE AERO		28.9		22.3		2025-02-07 00:00:00
AEROPARQUE AERO		27.5		18.7		2025-02-06 00:00:00
AEROPARQUE AERO		25.5		21.5		2025-02-05 00:00:00
AEROPARQUE AERO		30.9		24.9		2025-02-04 00:00:00
AEROPARQUE AERO		34.3		24.8		2025-02-03 00:00:00
AEROPARQUE AERO		32.8		23.3		2025-02-02 00:00:00
AEROPARQUE AERO		30.5		21.3		2025-02-01 00:00:00
AEROPARQUE AERO		27.7		21.6		2025-01-31 00:00:00
AEROPARQUE AERO		27.5		22.8		2025-01-30 00:00:00
AEROPARQUE AERO		28.0		21.3		2025-01-29 00:00:00
AEROPARQUE AERO		27.5		22.3		2025-01-28 00:00:00
AEROPARQUE AERO		28.5		20.3		2025-01-27 00:00:00
AEROPARQUE AERO		30.3		21.7		2025-01-26 00:00:00
AEROPARQUE AERO		29.5		22.3		2025-01-25 00:00:00
AEROPARQUE AERO		31.0		22.6		2025-01-24 00:00:00
AEROPARQUE AERO		31.2		24.3		2025-01-23 00:00:00
AEROPARQUE AERO		32.2		21.9		2025-01-22 00:00:00
AEROPARQUE AERO		28.0		19.8		2025-01-21 00:00:00
AEROPARQUE AERO		26.5		18.3		2025-01-20 00:00:00
AEROPARQUE AERO		26.5		20.6		2025-01-19 00:00:00
AEROPARQUE AERO		28.3		22.0		2025-01-18 00:00:00
AEROPARQUE AERO		30.1		22.8		2025-01-17 00:00:00
AEROPARQUE AERO		33.4		24.8		2025-01-16 00:00:00
AEROPARQUE AERO		31.8		21.3		2025-01-15 00:00:00
AEROPARQUE AERO		30.0		21.7		2025-01-14 00:00:00
AEROPARQUE AERO		28.5		22.3		2025-01-13 00:00:00
AEROPARQUE AERO		27.3		21.1		2025-01-12 00:00:00
AEROPARQUE AERO		27.4		21.3		2025-01-11 00:00:00
AEROPARQUE AERO		28.2		20.8		2025-01-10 00:00:00
AEROPARQUE AERO		29.5		20.8		2025-01-09 00:00:00
AEROPARQUE AERO		27.9		20.8		2025-01-08 00:00:00
AEROPARQUE AERO		27.0		19.6		2025-01-07 00:00:00
AEROPARQUE AERO		26.1		18.8		2025-01-06 00:00:00
AEROPARQUE AERO		24.1		18.3		2025-01-05 00:00:00
AEROPARQUE AERO		26.0		16.3		2025-01-04 00:00:00
AEROPARQUE AERO		28.1		17.2		2025-01-03 00:00:00
AEROPARQUE AERO		31.6		20.0		2025-01-02 00:00:00
AEROPARQUE AERO		29.7		22.8		2025-01-01 00:00:00
AEROPARQUE AERO		28.5		20.8		2024-12-31 00:00:00
AEROPARQUE AERO		27.5		19.5		2024-12-30 00:00:00
AEROPARQUE AERO		25.5		18.3		2024-12-29 00:00:00
AEROPARQUE AERO		24.0		17.4		2024-12-28 00:00:00
AEROPARQUE AERO		25.0		16.8		2024-12-27 00:00:00
AEROPARQUE AERO		24.0		14.1		2024-12-26 00:00:00
AEROPARQUE AERO		22.2		14.8		2024-12-25 00:00:00
AEROPARQUE AERO		27.4		17.2		2024-12-24 00:00:00
AEROPARQUE AERO		28.9		18.6		2024-12-23 00:00:00
AEROPARQUE AERO		25.7		15.8		2024-12-22 00:00:00
AEROPARQUE AERO		26.5		15.8		2024-12-21 00:00:00
AEROPARQUE AERO		30.6		20.9		2024-12-20 00:00:00
AEROPARQUE AERO		26.0		18.4		2024-12-19 00:00:00
AEROPARQUE AERO		27.3		19.8		2024-12-18 00:00:00
AEROPARQUE AERO		25.7		19.1		2024-12-17 00:00:00
AEROPARQUE AERO		24.7		15.5		2024-12-16 00:00:00
AEROPARQUE AERO		28.0		16.9		2024-12-15 00:00:00
AEROPARQUE AERO		29.0		18.3		2024-12-14 00:00:00
AEROPARQUE AERO		27.0		21.7		2024-12-13 00:00:00
AEROPARQUE AERO		30.0		20.8		2024-12-12 00:00:00
AEROPARQUE AERO		27.5		20.6		2024-12-11 00:00:00
AEROPARQUE AERO		26.5		18.6		2024-12-10 00:00:00
AEROPARQUE AERO		23.5		14.6		2024-12-09 00:00:00
AEROPARQUE AERO		20.0		13.6		2024-12-08 00:00:00
AEROPARQUE AERO		24.0		12.6		2024-12-07 00:00:00
AEROPARQUE AERO		28.0		16.6		2024-12-06 00:00:00
AEROPARQUE AERO		30.1		17.4		2024-12-05 00:00:00
AEROPARQUE AERO		26.1		15.7		2024-12-04 00:00:00
AEROPARQUE AERO		21.9		11.1		2024-12-03 00:00:00
AEROPARQUE AERO		23.0		13.8		2024-12-02 00:00:00
AEROPARQUE AERO		22.6		18.6		2024-12-01 00:00:00
AEROPARQUE AERO		24.5		19.3		2024-11-30 00:00:00
AEROPARQUE AERO		27.5		16.9		2024-11-29 00:00:00
AEROPARQUE AERO		25.5		19.5		2024-11-28 00:00:00
AEROPARQUE AERO		25.2		18.3		2024-11-27 00:00:00
AEROPARQUE AERO		25.9		18.5		2024-11-26 00:00:00
AEROPARQUE AERO		27.5		22.0		2024-11-25 00:00:00
AEROPARQUE AERO		29.8		20.5		2024-11-24 00:00:00
AEROPARQUE AERO		26.0		18.8		2024-11-23 00:00:00
AEROPARQUE AERO		25.0		18.7		2024-11-22 00:00:00
AEROPARQUE AERO		24.3		19.3		2024-11-21 00:00:00
AEROPARQUE AERO		23.9		18.3		2024-11-20 00:00:00
AEROPARQUE AERO		21.5		16.2		2024-11-19 00:00:00
AEROPARQUE AERO		22.5		13.1		2024-11-18 00:00:00
AEROPARQUE AERO		26.5		15.2		2024-11-17 00:00:00
AEROPARQUE AERO		29.5		22.6		2024-11-16 00:00:00
AEROPARQUE AERO		29.3		20.8		2024-11-15 00:00:00
AEROPARQUE AERO		27.6		18.5		2024-11-14 00:00:00
AEROPARQUE AERO		24.0		16.3		2024-11-13 00:00:00
AEROPARQUE AERO		24.8		11.2		2024-11-12 00:00:00
AEROPARQUE AERO		23.9		14.5		2024-11-11 00:00:00
AEROPARQUE AERO		28.0		20.1		2024-11-10 00:00:00
AEROPARQUE AERO		25.9		18.2		2024-11-09 00:00:00
AEROPARQUE AERO		22.0		14.8		2024-11-08 00:00:00
AEROPARQUE AERO		23.4		17.1		2024-11-07 00:00:00
AEROPARQUE AERO		24.6		16.5		2024-11-06 00:00:00
AEROPARQUE AERO		23.0		16.0		2024-11-05 00:00:00
AEROPARQUE AERO		23.2		17.6		2024-11-04 00:00:00
AEROPARQUE AERO		22.6		14.3		2024-11-03 00:00:00
AEROPARQUE AERO		25.7		20.4		2024-11-02 00:00:00
AEROPARQUE AERO		28.9		21.8		2024-11-01 00:00:00
AEROPARQUE AERO		25.3		20.0		2024-10-31 00:00:00
AEROPARQUE AERO		26.4		21.2		2024-10-30 00:00:00
AEROPARQUE AERO		28.0		18.8		2024-10-29 00:00:00
AEROPARQUE AERO		26.7		17.3		2024-10-28 00:00:00
AEROPARQUE AERO		25.3		16.2		2024-10-27 00:00:00
AEROPARQUE AERO		25.1		8.7		2024-10-26 00:00:00
AEROPARQUE AERO		20.5		12.8		2024-10-25 00:00:00
AEROPARQUE AERO		22.5		16.3		2024-10-24 00:00:00
AEROPARQUE AERO		22.5		18.8		2024-10-23 00:00:00
AEROPARQUE AERO		27.2		20.0		2024-10-22 00:00:00
AEROPARQUE AERO		29.0		21.1		2024-10-21 00:00:00
AEROPARQUE AERO		27.8		18.2		2024-10-20 00:00:00
AEROPARQUE AERO		26.0		17.1		2024-10-19 00:00:00
AEROPARQUE AERO		22.6		17.0		2024-10-18 00:00:00
AEROPARQUE AERO		24.1		16.1		2024-10-17 00:00:00
AEROPARQUE AERO		21.4		17.2		2024-10-16 00:00:00
AEROPARQUE AERO		22.9		16.3		2024-10-15 00:00:00
AEROPARQUE AERO		20.0		16.5		2024-10-14 00:00:00
AEROPARQUE AERO		19.8		16.5		2024-10-13 00:00:00
AEROPARQUE AERO		24.8		12.8		2024-10-12 00:00:00
AEROPARQUE AERO		28.8		15.9		2024-10-11 00:00:00
AEROPARQUE AERO		20.2		15.2		2024-10-10 00:00:00
AEROPARQUE AERO		19.3		13.7		2024-10-09 00:00:00
AEROPARQUE AERO		21.2		13.8		2024-10-08 00:00:00
AEROPARQUE AERO		19.6		16.7		2024-10-07 00:00:00
AEROPARQUE AERO		20.1		15.8		2024-10-06 00:00:00
AEROPARQUE AERO		23.3		14.8		2024-10-05 00:00:00
AEROPARQUE AERO		21.1		12.9		2024-10-04 00:00:00
AEROPARQUE AERO		18.0		10.5		2024-10-03 00:00:00
AEROPARQUE AERO		20.0		13.3		2024-10-02 00:00:00
AEROPARQUE AERO		22.3		14.5		2024-10-01 00:00:00
AEROPARQUE AERO		27.6		18.8		2024-09-30 00:00:00
AEROPARQUE AERO		25.6		17.0		2024-09-29 00:00:00
AEROPARQUE AERO		22.0		14.3		2024-09-28 00:00:00
AEROPARQUE AERO		18.3		11.8		2024-09-27 00:00:00
AEROPARQUE AERO		19.4		11.5		2024-09-26 00:00:00
AEROPARQUE AERO		19.3		14.3		2024-09-25 00:00:00
AEROPARQUE AERO		19.6		14.5		2024-09-24 00:00:00
AEROPARQUE AERO		19.0		13.8		2024-09-23 00:00:00
AEROPARQUE AERO		24.2		15.8		2024-09-22 00:00:00
AEROPARQUE AERO		22.6		15.0		2024-09-21 00:00:00
AEROPARQUE AERO		24.0		13.4		2024-09-20 00:00:00
AEROPARQUE AERO		23.5		17.1		2024-09-19 00:00:00
AEROPARQUE AERO		21.3		15.8		2024-09-18 00:00:00
AEROPARQUE AERO		21.0		15.1		2024-09-17 00:00:00
AEROPARQUE AERO		26.0		11.3		2024-09-16 00:00:00
AEROPARQUE AERO		18.3		10.8		2024-09-15 00:00:00
AEROPARQUE AERO		19.5		10.3		2024-09-14 00:00:00
AEROPARQUE AERO		17.4		11.1		2024-09-13 00:00:00
AEROPARQUE AERO		16.8		9.7		2024-09-12 00:00:00
AEROPARQUE AERO		17.0		12.4		2024-09-11 00:00:00
AEROPARQUE AERO		16.7		14.1		2024-09-10 00:00:00
AEROPARQUE AERO		18.0		13.7		2024-09-09 00:00:00
AEROPARQUE AERO		18.3		11.3		2024-09-08 00:00:00
AEROPARQUE AERO		20.9		11.8		2024-09-07 00:00:00
AEROPARQUE AERO		21.3		11.0		2024-09-06 00:00:00
AEROPARQUE AERO		17.0		8.3		2024-09-05 00:00:00
AEROPARQUE AERO		20.4		11.0		2024-09-04 00:00:00
AEROPARQUE AERO		20.5		13.0		2024-09-03 00:00:00
AEROPARQUE AERO		15.8		9.7		2024-09-02 00:00:00
AEROPARQUE AERO		15.5		8.8		2024-09-01 00:00:00
AEROPARQUE AERO		12.0		10.3		2024-08-31 00:00:00
AEROPARQUE AERO		13.9		10.3		2024-08-30 00:00:00
AEROPARQUE AERO		15.5		9.9		2024-08-29 00:00:00
AEROPARQUE AERO		16.5		9.8		2024-08-28 00:00:00
AEROPARQUE AERO		15.7		7.5		2024-08-27 00:00:00
AEROPARQUE AERO		12.5		5.3		2024-08-26 00:00:00
AEROPARQUE AERO		11.8		6.1		2024-08-25 00:00:00
AEROPARQUE AERO		14.0		6.3		2024-08-24 00:00:00
AEROPARQUE AERO		12.8		5.3		2024-08-23 00:00:00
AEROPARQUE AERO		12.7		7.8		2024-08-22 00:00:00
AEROPARQUE AERO		14.3		10.4		2024-08-21 00:00:00
AEROPARQUE AERO		11.7		5.8		2024-08-20 00:00:00
AEROPARQUE AERO		14.5		10.3		2024-08-19 00:00:00
AEROPARQUE AERO		16.0		11.1		2024-08-18 00:00:00
AZUL AERO		15.2		2.3		2025-08-17 00:00:00
AZUL AERO		10.6		3.8		2025-08-16 00:00:00
AZUL AERO		10.0		-3.2		2025-08-15 00:00:00
AZUL AERO		11.5		-4.1		2025-08-14 00:00:00
AZUL AERO		12.9		3.8		2025-08-13 00:00:00
AZUL AERO		19.1		8.7		2025-08-12 00:00:00
AZUL AERO		17.9		4.6		2025-08-11 00:00:00
AZUL AERO		16.3		-2.0		2025-08-10 00:00:00
AZUL AERO		11.6		-2.7		2025-08-09 00:00:00
AZUL AERO		15.3		-3.2		2025-08-08 00:00:00
AZUL AERO		11.5		2.2		2025-08-07 00:00:00
AZUL AERO		9.4		4.9		2025-08-06 00:00:00
AZUL AERO		11.0		-0.7		2025-08-05 00:00:00
AZUL AERO		11.0		0.5		2025-08-04 00:00:00
AZUL AERO		12.8		3.6		2025-08-03 00:00:00
AZUL AERO		16.9		7.8		2025-08-02 00:00:00
AZUL AERO		14.3		11.4		2025-08-01 00:00:00
AZUL AERO		15.3		10.4		2025-07-31 00:00:00
AZUL AERO		15.9		6.4		2025-07-30 00:00:00
AZUL AERO		13.2		4.3		2025-07-29 00:00:00
AZUL AERO		12.6		3.3		2025-07-28 00:00:00
AZUL AERO		9.4		0.3		2025-07-27 00:00:00
AZUL AERO		9.0		2.3		2025-07-26 00:00:00
AZUL AERO		12.3		8.0		2025-07-25 00:00:00
AZUL AERO		12.0		0.8		2025-07-24 00:00:00
AZUL AERO		9.5		-3.2		2025-07-23 00:00:00
AZUL AERO		12.2		3.0		2025-07-22 00:00:00
AZUL AERO		11.5		4.3		2025-07-21 00:00:00
AZUL AERO		15.3		1.7		2025-07-20 00:00:00
AZUL AERO		15.0		5.2		2025-07-19 00:00:00
AZUL AERO		15.5		3.3		2025-07-18 00:00:00
AZUL AERO		13.3		0.1		2025-07-17 00:00:00
AZUL AERO		13.0		8.2		2025-07-16 00:00:00
AZUL AERO		13.6		8.3		2025-07-15 00:00:00
AZUL AERO		11.1		3.3		2025-07-14 00:00:00
AZUL AERO		17.5		4.6		2025-07-13 00:00:00
AZUL AERO		12.2		4.3		2025-07-12 00:00:00
AZUL AERO		12.8		7.6		2025-07-11 00:00:00
AZUL AERO		12.0		9.4		2025-07-10 00:00:00
AZUL AERO		10.7		8.6		2025-07-09 00:00:00
AZUL AERO		11.2		0.8		2025-07-08 00:00:00
AZUL AERO		14.7		8.3		2025-07-07 00:00:00
AZUL AERO		10.5		4.6		2025-07-06 00:00:00
AZUL AERO		10.9		-1.8		2025-07-05 00:00:00
AZUL AERO		13.5		0.3		2025-07-04 00:00:00
AZUL AERO		10.3		-0.7		2025-07-03 00:00:00
AZUL AERO		9.4		-2.2		2025-07-02 00:00:00
AZUL AERO		7.5		-7.7		2025-07-01 00:00:00
AZUL AERO		6.3		-1.2		2025-06-30 00:00:00
AZUL AERO		4.3		-2.8		2025-06-29 00:00:00
AZUL AERO		7.9		1.7		2025-06-28 00:00:00
AZUL AERO		11.6		-2.2		2025-06-27 00:00:00
AZUL AERO		12.5		-1.8		2025-06-26 00:00:00
AZUL AERO		11.1		1.6		2025-06-25 00:00:00
AZUL AERO		12.6		-2.2		2025-06-24 00:00:00
AZUL AERO		7.8		3.1		2025-06-23 00:00:00
AZUL AERO		12.5		3.3		2025-06-22 00:00:00
AZUL AERO		13.1		2.3		2025-06-21 00:00:00
AZUL AERO		16.6		2.8		2025-06-20 00:00:00
AZUL AERO		15.5		-1.2		2025-06-19 00:00:00
AZUL AERO		15.4		-0.2		2025-06-18 00:00:00
AZUL AERO		13.4		2.3		2025-06-17 00:00:00
AZUL AERO		9.5		4.6		2025-06-16 00:00:00
AZUL AERO		13.3		-2.8		2025-06-15 00:00:00
AZUL AERO		12.5		2.7		2025-06-14 00:00:00
